FG.name,Ligand,Cluster,AA.property,Atom.property,Size,Size.scaled,Reuse.Atom,Reuse.Residue,Reuse.All,Reuse.pvalue
Glucose,ACR,cluster1,"[0.0, 0.0, 0.015105740181268883, 0.01812688821752266, 0.030211480362537766, 0.0030211480362537764, 0.10574018126888217, 0.17522658610271905, 0.22054380664652568, 0.06948640483383686, 0.0, 0.006042296072507553, 0.02416918429003021, 0.006042296072507553, 0.01812688821752266, 0.09667673716012085, 0.045317220543806644, 0.06042296072507553, 0.03927492447129909, 0.06646525679758308]","[0.09393939393939393, 0.08484848484848485, 0.12121212121212122, 0.12727272727272726, 0.4666666666666667, 0.10606060606060606, 0.0]",13.24,0.304740572,0.782986229,0.701910352,0.815180458,0.001080497
Glucose,BCD,cluster4,"[0.0, 0.0, 0.02197802197802198, 0.0, 0.0, 0.01098901098901099, 0.16483516483516483, 0.27472527472527475, 0.0989010989010989, 0.0, 0.0, 0.0, 0.02197802197802198, 0.0, 0.04395604395604396, 0.10989010989010989, 0.03296703296703297, 0.03296703296703297, 0.08791208791208792, 0.0989010989010989]","[0.13186813186813187, 0.08791208791208792, 0.08791208791208792, 0.0989010989010989, 0.5054945054945055, 0.08791208791208792, 0.0]",9.1,0.19172281,0.642984464,0.606806183,0.69546648,0.002982421
Glucose,BG6,cluster2,"[0.0, 0.0, 0.0, 0.012048192771084338, 0.012048192771084338, 0.004016064257028112, 0.07630522088353414, 0.11646586345381527, 0.13654618473895583, 0.040160642570281124, 0.0, 0.024096385542168676, 0.028112449799196786, 0.01606425702811245, 0.0642570281124498, 0.10040160642570281, 0.1606425702811245, 0.0642570281124498, 0.04417670682730924, 0.10040160642570281]","[0.1417004048582996, 0.13765182186234817, 0.16194331983805668, 0.08502024291497975, 0.31983805668016196, 0.15384615384615385, 0.0]",20.75,0.509755884,0.809843418,0.736175502,0.854232695,0.000719245
Glucose,BOG,cluster1,"[0.0, 0.0, 0.012658227848101266, 0.0759493670886076, 0.04219409282700422, 0.029535864978902954, 0.0970464135021097, 0.08438818565400844, 0.1350210970464135, 0.02531645569620253, 0.0, 0.016877637130801686, 0.029535864978902954, 0.008438818565400843, 0.05907172995780591, 0.14767932489451477, 0.046413502109704644, 0.06751054852320675, 0.08016877637130802, 0.04219409282700422]","[0.12340425531914893, 0.0851063829787234, 0.1276595744680851, 0.225531914893617, 0.3021276595744681, 0.13617021276595745, 0.0]",12.47368421,0.283820936,0.818747411,0.643963128,0.832447405,0.000285952
Glucose,CBI,cluster1,"[0.0, 0.0, 0.009036144578313253, 0.0, 0.006024096385542169, 0.004518072289156626, 0.0783132530120482, 0.1144578313253012, 0.34036144578313254, 0.06626506024096386, 0.010542168674698794, 0.004518072289156626, 0.012048192771084338, 0.02108433734939759, 0.012048192771084338, 0.06475903614457831, 0.13704819277108435, 0.0286144578313253, 0.03765060240963856, 0.05271084337349398]","[0.10426540284360189, 0.10110584518167456, 0.12796208530805686, 0.07898894154818326, 0.4470774091627172, 0.1406003159557662, 0.0]",17.47368421,0.420315817,0.822371595,0.643462889,0.818183083,0.000380273
Glucose,CTT,cluster1,"[0.0, 0.0, 0.011764705882352941, 0.01764705882352941, 0.03235294117647059, 0.014705882352941176, 0.06764705882352941, 0.18235294117647058, 0.3, 0.05, 0.0029411764705882353, 0.008823529411764706, 0.020588235294117647, 0.011764705882352941, 0.03529411764705882, 0.05, 0.08235294117647059, 0.041176470588235294, 0.026470588235294117, 0.04411764705882353]","[0.08849557522123894, 0.07964601769911504, 0.10914454277286136, 0.1415929203539823, 0.471976401179941, 0.10914454277286136, 0.0]",22.66666667,0.562078922,0.835303601,0.638459414,0.837582618,0.002367097
Glucose,DMU,cluster2,"[0.0, 0.0, 0.03496503496503497, 0.04195804195804196, 0.027972027972027972, 0.02097902097902098, 0.0, 0.14685314685314685, 0.11888111888111888, 0.006993006993006993, 0.0, 0.027972027972027972, 0.03496503496503497, 0.006993006993006993, 0.0, 0.09090909090909091, 0.07692307692307693, 0.06293706293706294, 0.20279720279720279, 0.0979020979020979]","[0.14788732394366197, 0.07042253521126761, 0.14788732394366197, 0.2676056338028169, 0.22535211267605634, 0.14084507042253522, 0.0]",7.15,0.138489807,0.484586981,0.62187789,0.65521855,0.000527644
Glucose,G1P,cluster2,"[0.0, 0.0, 0.015503875968992248, 0.027131782945736434, 0.06201550387596899, 0.01937984496124031, 0.09689922480620156, 0.05813953488372093, 0.10465116279069768, 0.09302325581395349, 0.0, 0.007751937984496124, 0.027131782945736434, 0.027131782945736434, 0.0, 0.09302325581395349, 0.09689922480620156, 0.015503875968992248, 0.12015503875968993, 0.13565891472868216]","[0.14007782101167315, 0.12062256809338522, 0.13618677042801555, 0.19455252918287938, 0.29571984435797666, 0.11284046692607004, 0.0]",18.42857143,0.446383261,0.841226697,0.686731377,0.859769219,0.000378207
Glucose,G6P,cluster1,"[0.0, 0.0, 0.003436426116838488, 0.041237113402061855, 0.037800687285223365, 0.027491408934707903, 0.024054982817869417, 0.09621993127147767, 0.0859106529209622, 0.044673539518900345, 0.006872852233676976, 0.006872852233676976, 0.058419243986254296, 0.030927835051546393, 0.058419243986254296, 0.1134020618556701, 0.08934707903780069, 0.03436426116838488, 0.09278350515463918, 0.14776632302405499]","[0.16206896551724137, 0.11724137931034483, 0.15517241379310345, 0.1724137931034483, 0.25862068965517243, 0.13448275862068965, 0.0]",15.31578947,0.3614075,0.849070746,0.672561545,0.856088827,0.000225567
Glucose,LBT,cluster2,"[0.0, 0.0, 0.0, 0.0, 0.0594059405940594, 0.009900990099009901, 0.0297029702970297, 0.04950495049504951, 0.15841584158415842, 0.0891089108910891, 0.0, 0.0, 0.0, 0.009900990099009901, 0.0594059405940594, 0.04950495049504951, 0.27722772277227725, 0.0, 0.2079207920792079, 0.0]","[0.18, 0.12, 0.23, 0.16, 0.18, 0.13, 0.0]",5.05,0.081161956,0.218930547,0.523317794,0.491581312,0.01473152
Glucose,MAL,cluster1,"[0.0, 0.0, 0.019569471624266144, 0.02446183953033268, 0.03913894324853229, 0.025440313111545987, 0.06947162426614481, 0.10469667318982387, 0.12818003913894324, 0.07534246575342465, 0.004892367906066536, 0.0136986301369863, 0.0136986301369863, 0.011741682974559686, 0.03522504892367906, 0.12035225048923678, 0.09882583170254403, 0.025440313111545987, 0.0958904109589041, 0.09393346379647749]","[0.12992125984251968, 0.11614173228346457, 0.1437007874015748, 0.16633858267716536, 0.30118110236220474, 0.14271653543307086, 0.0]",19.28301887,0.469708801,0.840172437,0.8057835,0.880246122,0.000425462
Glucose,MLR,cluster1,"[0.0, 0.0, 0.008928571428571428, 0.023809523809523808, 0.008928571428571428, 0.002976190476190476, 0.0744047619047619, 0.10714285714285714, 0.17857142857142858, 0.05654761904761905, 0.002976190476190476, 0.008928571428571428, 0.005952380952380952, 0.008928571428571428, 0.08035714285714286, 0.09226190476190477, 0.11607142857142858, 0.02976190476190476, 0.09226190476190477, 0.10119047619047619]","[0.10778443113772455, 0.12574850299401197, 0.17664670658682635, 0.09880239520958084, 0.3562874251497006, 0.1347305389221557, 0.0]",24,0.598477557,0.807663396,0.793841457,0.857265572,0.001169633
Glucose,MTT,cluster2,"[0.0, 0.0, 0.031007751937984496, 0.023255813953488372, 0.03488372093023256, 0.023255813953488372, 0.13565891472868216, 0.11627906976744186, 0.13953488372093023, 0.050387596899224806, 0.003875968992248062, 0.015503875968992248, 0.007751937984496124, 0.015503875968992248, 0.03875968992248062, 0.08139534883720931, 0.050387596899224806, 0.03488372093023256, 0.09302325581395349, 0.10465116279069768]","[0.09765625, 0.09765625, 0.12890625, 0.1796875, 0.38671875, 0.109375, 0.0]",21.5,0.530230116,0.84221652,0.749636095,0.86513422,0.002610998
Glucose,SUC,cluster2,"[0.0, 0.0, 0.006150061500615006, 0.01968019680196802, 0.01968019680196802, 0.00984009840098401, 0.13407134071340712, 0.06273062730627306, 0.11562115621156212, 0.04059040590405904, 0.0024600246002460025, 0.0036900369003690036, 0.01845018450184502, 0.012300123001230012, 0.06273062730627306, 0.1057810578105781, 0.0959409594095941, 0.03444034440344403, 0.16851168511685116, 0.08733087330873308]","[0.13793103448275862, 0.11699507389162561, 0.1625615763546798, 0.1416256157635468, 0.31527093596059114, 0.12561576354679804, 0.0]",23.91176471,0.596068824,0.804759285,0.7066542,0.844132455,0.00102642
Glucose,TRE,cluster1,"[0.0, 0.0, 0.01818181818181818, 0.011363636363636364, 0.03636363636363636, 0.020454545454545454, 0.04090909090909091, 0.12727272727272726, 0.09090909090909091, 0.075, 0.0022727272727272726, 0.011363636363636364, 0.015909090909090907, 0.02727272727272727, 0.045454545454545456, 0.10454545454545454, 0.1159090909090909, 0.020454545454545454, 0.125, 0.11136363636363636]","[0.15331807780320367, 0.11899313501144165, 0.15331807780320367, 0.15789473684210525, 0.2631578947368421, 0.15331807780320367, 0.0]",13.75,0.31866305,0.855357967,0.754317741,0.869001568,1.26E-05
Glucose,UPG,cluster1,"[0.0, 0.0, 0.01276595744680851, 0.018439716312056736, 0.03971631205673759, 0.02553191489361702, 0.06382978723404255, 0.12056737588652482, 0.059574468085106386, 0.10070921985815603, 0.0070921985815602835, 0.009929078014184398, 0.031205673758865248, 0.02695035460992908, 0.05390070921985816, 0.07092198581560284, 0.10921985815602837, 0.062411347517730496, 0.07234042553191489, 0.1148936170212766]","[0.14366998577524892, 0.12802275960170698, 0.15789473684210525, 0.15789473684210525, 0.267425320056899, 0.14509246088193456, 0.0]",22.03125,0.544732698,0.793964615,0.673811399,0.833466089,0.001728983
Glucose(01),BCD,cluster3,"[0.0, 0.0, 0.025, 0.0125, 0.01875, 0.0, 0.14375, 0.1625, 0.19375, 0.06875, 0.00625, 0.025, 0.0, 0.0, 0.0375, 0.0625, 0.075, 0.025, 0.0625, 0.08125]","[0.08860759493670886, 0.08860759493670886, 0.13924050632911392, 0.10126582278481013, 0.46835443037974683, 0.11392405063291139, 0.0]",11.42857143,0.255290427,0.788952851,0.819767951,0.839894115,1.83E-07
Glucose(01),CBI,cluster2,"[0.004662004662004662, 0.004662004662004662, 0.002331002331002331, 0.02097902097902098, 0.015151515151515152, 0.013986013986013986, 0.04428904428904429, 0.11888111888111888, 0.2564102564102564, 0.05011655011655012, 0.002331002331002331, 0.02097902097902098, 0.011655011655011656, 0.015151515151515152, 0.019813519813519812, 0.07226107226107226, 0.11072261072261072, 0.027972027972027972, 0.08391608391608392, 0.10372960372960373]","[0.12688442211055276, 0.0992462311557789, 0.14698492462311558, 0.11055276381909548, 0.3907035175879397, 0.12562814070351758, 0.0]",23.83333333,0.593927728,0.834664588,0.820333635,0.873045531,8.06E-05
Glucose(01),CTT,cluster2,"[0.0, 0.0, 0.010040160642570281, 0.012048192771084338, 0.008032128514056224, 0.0, 0.06224899598393574, 0.11044176706827309, 0.41365461847389556, 0.06626506024096386, 0.002008032128514056, 0.008032128514056224, 0.006024096385542169, 0.014056224899598393, 0.02610441767068273, 0.0321285140562249, 0.10240963855421686, 0.012048192771084338, 0.040160642570281124, 0.07429718875502007]","[0.0846774193548387, 0.0846774193548387, 0.13709677419354838, 0.09475806451612903, 0.4798387096774194, 0.11895161290322581, 0.0]",33.2,0.849628139,0.801040772,0.746418568,0.830125995,0.000583004
Glucose(01),DMU,cluster3,"[0.0, 0.0, 0.01935483870967742, 0.012903225806451613, 0.10967741935483871, 0.03870967741935484, 0.05161290322580645, 0.18064516129032257, 0.14838709677419354, 0.0, 0.0, 0.012903225806451613, 0.025806451612903226, 0.0064516129032258064, 0.03870967741935484, 0.1032258064516129, 0.03225806451612903, 0.07741935483870968, 0.12258064516129032, 0.01935483870967742]","[0.11688311688311688, 0.045454545454545456, 0.12337662337662338, 0.2662337662337662, 0.33766233766233766, 0.11038961038961038, 0.0]",6.739130435,0.127273488,0.549153766,0.663985974,0.681696442,0.000930524
Glucose(01),MAL,cluster2,"[0.0, 0.0, 0.0075, 0.03375, 0.02875, 0.0175, 0.12375, 0.16625, 0.1375, 0.0475, 0.00125, 0.01625, 0.015, 0.0075, 0.04, 0.085, 0.10625, 0.03875, 0.0625, 0.065]","[0.1270440251572327, 0.09559748427672957, 0.12830188679245283, 0.13836477987421383, 0.3949685534591195, 0.11572327044025157, 0.0]",15.09433962,0.355362146,0.880253787,0.799623689,0.893933996,1.53E-07
Glucose(01),MTT,cluster1,"[0.0, 0.0, 0.011869436201780416, 0.002967359050445104, 0.017804154302670624, 0.002967359050445104, 0.11572700296735905, 0.11275964391691394, 0.26112759643916916, 0.050445103857566766, 0.005934718100890208, 0.017804154302670624, 0.008902077151335312, 0.008902077151335312, 0.04747774480712166, 0.10682492581602374, 0.09792284866468842, 0.032640949554896145, 0.04154302670623145, 0.05637982195845697]","[0.10778443113772455, 0.10179640718562874, 0.1317365269461078, 0.08083832335329341, 0.44011976047904194, 0.1377245508982036, 0.0]",28.08333333,0.709948377,0.813966982,0.82260309,0.85482925,0.000266769
Glucose(01),TRE,cluster2,"[0.0, 0.0, 0.012531328320802004, 0.02756892230576441, 0.040100250626566414, 0.012531328320802004, 0.05764411027568922, 0.11779448621553884, 0.12531328320802004, 0.05513784461152882, 0.0, 0.005012531328320802, 0.020050125313283207, 0.010025062656641603, 0.05513784461152882, 0.06265664160401002, 0.10275689223057644, 0.07017543859649122, 0.16541353383458646, 0.06015037593984962]","[0.12030075187969924, 0.09774436090225563, 0.18546365914786966, 0.19298245614035087, 0.2731829573934837, 0.13032581453634084, 0.0]",13.75862069,0.318898386,0.839625692,0.717729296,0.850018536,8.27E-08
Glucose(02),BCD,cluster6,"[0.0, 0.0, 0.023622047244094488, 0.015748031496062992, 0.05511811023622047, 0.07086614173228346, 0.11811023622047244, 0.07086614173228346, 0.2125984251968504, 0.023622047244094488, 0.0, 0.0, 0.015748031496062992, 0.007874015748031496, 0.0, 0.09448818897637795, 0.07086614173228346, 0.03937007874015748, 0.11811023622047244, 0.06299212598425197]","[0.11811023622047244, 0.07874015748031496, 0.10236220472440945, 0.2440944881889764, 0.3543307086614173, 0.10236220472440945, 0.0]",9.769230769,0.209992125,NA,NA,NA,NA
Glucose(03),BCD,cluster5,"[0.0, 0.0, 0.04310344827586207, 0.0, 0.04310344827586207, 0.017241379310344827, 0.04310344827586207, 0.20689655172413793, 0.09482758620689655, 0.008620689655172414, 0.0, 0.008620689655172414, 0.0, 0.008620689655172414, 0.017241379310344827, 0.11206896551724138, 0.034482758620689655, 0.06896551724137931, 0.15517241379310345, 0.13793103448275862]","[0.12173913043478261, 0.08695652173913043, 0.1391304347826087, 0.2, 0.3391304347826087, 0.11304347826086956, 0.0]",10.54545455,0.23118224,NA,NA,NA,NA
Glucose(04),BCD,cluster1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017241379310344827, 0.3103448275862069, 0.3103448275862069, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08620689655172414, 0.10344827586206896, 0.06896551724137931, 0.06896551724137931, 0.0]","[0.1206896551724138, 0.06896551724137931, 0.10344827586206896, 0.08620689655172414, 0.4827586206896552, 0.13793103448275862, 0.0]",11.6,0.259970251,NA,NA,NA,NA
Glutamic acid,C2F,cluster3,"[0.0, 0.0, 0.0, 0.044444444444444446, 0.044444444444444446, 0.0, 0.23333333333333334, 0.07222222222222222, 0.05, 0.03333333333333333, 0.005555555555555556, 0.03333333333333333, 0.016666666666666666, 0.011111111111111112, 0.03888888888888889, 0.016666666666666666, 0.03333333333333333, 0.1388888888888889, 0.2, 0.027777777777777776]","[0.0898876404494382, 0.03932584269662921, 0.17415730337078653, 0.19101123595505617, 0.3707865168539326, 0.1348314606741573, 0.0]",15,0.35278677,0.758105466,0.701867574,0.800688106,0.000222139
Glutamic acid,FOL,cluster1,"[0.0, 0.0, 0.04, 0.056, 0.104, 0.016, 0.192, 0.06, 0.08, 0.04, 0.0, 0.032, 0.024, 0.012, 0.04, 0.0, 0.056, 0.116, 0.124, 0.008]","[0.09716599190283401, 0.04048582995951417, 0.1417004048582996, 0.32793522267206476, 0.291497975708502, 0.10121457489878542, 0.0]",22.72727273,0.563733405,0.813743114,0.640339351,0.801455127,4.19E-05
Glutamic acid,FON,cluster3,"[0.0, 0.0, 0.013986013986013986, 0.006993006993006993, 0.055944055944055944, 0.07692307692307693, 0.1048951048951049, 0.08391608391608392, 0.06993006993006994, 0.04195804195804196, 0.006993006993006993, 0.013986013986013986, 0.0, 0.013986013986013986, 0.006993006993006993, 0.013986013986013986, 0.0, 0.13286713286713286, 0.2727272727272727, 0.08391608391608392]","[0.09154929577464789, 0.04225352112676056, 0.15492957746478872, 0.31690140845070425, 0.28169014084507044, 0.11267605633802817, 0.0]",14.3,0.333677487,0.849070558,0.622641599,0.819621497,1.52E-05
Glutamic acid,GTX,cluster1,"[0.0, 0.0, 0.19161676646706588, 0.0, 0.04790419161676647, 0.005988023952095809, 0.0658682634730539, 0.041916167664670656, 0.0, 0.023952095808383235, 0.0, 0.005988023952095809, 0.017964071856287425, 0.0718562874251497, 0.1497005988023952, 0.017964071856287425, 0.1437125748502994, 0.05389221556886228, 0.1377245508982036, 0.023952095808383235]","[0.16766467065868262, 0.09580838323353294, 0.18562874251497005, 0.32335329341317365, 0.11377245508982035, 0.11377245508982035, 0.0]",11.92857143,0.268939915,0.683953449,0.310754151,0.653561612,0.00122543
Glutamic acid,MTX,cluster3,"[0.0, 0.0, 0.10471204188481675, 0.005235602094240838, 0.02617801047120419, 0.0, 0.06282722513089005, 0.03664921465968586, 0.010471204188481676, 0.015706806282722512, 0.0, 0.005235602094240838, 0.005235602094240838, 0.02617801047120419, 0.07329842931937172, 0.0, 0.020942408376963352, 0.193717277486911, 0.3717277486910995, 0.041884816753926704]","[0.12041884816753927, 0.03664921465968586, 0.2774869109947644, 0.33507853403141363, 0.1256544502617801, 0.10471204188481675, 0.0]",10.61111111,0.232974597,0.649594653,0.61365571,0.693468056,0.00113156
Glutamic acid,THG,cluster3,"[0.0, 0.0, 0.02, 0.03666666666666667, 0.04, 0.006666666666666667, 0.27, 0.19, 0.04, 0.023333333333333334, 0.0033333333333333335, 0.02, 0.016666666666666666, 0.01, 0.03, 0.01, 0.023333333333333334, 0.07666666666666666, 0.15, 0.03333333333333333]","[0.09090909090909091, 0.037037037037037035, 0.12121212121212122, 0.18181818181818182, 0.494949494949495, 0.07407407407407407, 0.0]",20,0.489281652,0.697394937,0.591462087,0.735010519,0.002077421
Glutamyl-cysteine,GSH,cluster2,"[0.0, 0.0, 0.12111604311984782, 0.010145846544071021, 0.028535193405199746, 0.0025364616360177552, 0.08433734939759036, 0.11350665821179455, 0.020291693088142042, 0.039315155358275206, 0.009511731135066582, 0.0057070386810399495, 0.029803424223208624, 0.055168040583386174, 0.07545973367152822, 0.05960684844641725, 0.12618896639188332, 0.03868103994927077, 0.14267596702599875, 0.03741280913126189]","[0.1698236446766819, 0.09405617243631613, 0.16067929457870672, 0.23318092749836708, 0.21358589157413455, 0.1286740692357936, 0.0]",12.51587302,0.284972647,NA,NA,NA,NA
